Survey Year ShootLon ShootLat Stock StockId nb_indiv.0 nb_indiv.1 nb_indiv.2 nb_indiv.3 nb_indiv.4 nb_indiv.5 nb_indiv.6 nb_indiv.7 nb_indiv.8 nb_indiv.9 nb_indiv.10 nb_indiv.11 nb_indiv.12 nb_indiv.13
SWE_2 2015 13.548 55.189 a_stock 1 0 0 0 0 1 2 17 27 72 2 1 1 0 0
SWE_2 2015 13.548 55.189 a_stock 1 0 0 0 0 1 2 17 28 72 2 1 1 0 0
SWE_2 2015 13.486 55.196 a_stock 1 0 0 0 1 1 3 15 27 70 3 2 1 1 0
SWE_2 2015 13.439 55.166 a_stock 1 0 0 0 0 0 0 19 27 70 3 2 1 1 0
SWE_2 2015 13.501 55.16 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 13.501 55.16 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.501 55.16 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 13.501 55.16 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 13.501 55.16 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 13.439 55.166 a_stock 1 0 0 0 0 0 0 19 27 70 3 2 1 1 0
SWE_2 2015 13.439 55.166 a_stock 1 0 0 0 0 0 0 19 27 70 3 2 1 1 0
SWE_2 2015 13.439 55.166 a_stock 1 0 0 0 0 0 0 19 28 70 3 2 1 1 0
SWE_2 2015 13.439 55.166 a_stock 1 0 0 0 0 0 0 20 28 69 3 2 1 1 0
SWE_2 2015 13.439 55.166 a_stock 1 0 0 0 0 0 0 20 28 69 3 2 1 1 0
SWE_2 2015 13.439 55.166 a_stock 1 0 0 0 0 0 0 19 27 70 3 2 1 1 0
SWE_2 2015 13.439 55.166 a_stock 1 0 0 0 0 0 0 19 27 70 3 2 1 1 0
