Survey Year ShootLon ShootLat Stock StockId nb_indiv.0 nb_indiv.1 nb_indiv.2 nb_indiv.3 nb_indiv.4 nb_indiv.5 nb_indiv.6 nb_indiv.7 nb_indiv.8 nb_indiv.9 nb_indiv.10 nb_indiv.11 nb_indiv.12 nb_indiv.13
SWE_1 2015 14.026 55.204 a_stock 1 0 0 0 0 1 2 17 29 74 2 1 1 0 0
SWE_1 2015 14.026 55.204 a_stock 1 0 0 0 0 1 2 17 29 74 2 1 1 0 0
SWE_1 2015 14.026 55.204 a_stock 1 0 0 0 0 1 2 17 29 74 2 1 1 0 0
SWE_1 2015 14.026 55.204 a_stock 1 0 0 0 0 1 2 17 29 73 2 1 1 0 0
SWE_1 2015 14.026 55.204 a_stock 1 0 0 0 0 1 2 18 29 73 2 1 1 0 0
SWE_1 2015 14.026 55.204 a_stock 1 0 0 0 0 1 2 18 30 73 2 1 1 0 0
SWE_1 2015 14.026 55.169 a_stock 1 0 0 0 0 1 2 17 28 74 2 1 1 0 0
SWE_1 2015 14.026 55.169 a_stock 1 0 0 0 0 1 2 17 28 74 2 1 1 0 0
SWE_1 2015 14.026 55.169 a_stock 1 0 0 0 0 1 2 17 29 74 2 1 1 0 0
SWE_2 2015 14.43 55.226 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_1 2015 14.026 55.169 a_stock 1 0 0 0 0 1 2 17 29 74 2 1 1 0 0
SWE_2 2015 14.43 55.226 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_1 2015 14.026 55.169 a_stock 1 0 0 0 0 1 2 17 29 74 2 1 1 0 0
SWE_2 2015 14.43 55.226 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_1 2015 14.026 55.169 a_stock 1 0 0 0 0 1 2 17 29 74 2 1 1 0 0
SWE_2 2015 14.43 55.226 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 14.026 55.169 a_stock 1 0 0 0 0 1 2 17 29 73 2 1 1 0 0
SWE_2 2015 14.43 55.226 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 14.026 55.169 a_stock 1 0 0 0 0 1 2 18 29 73 2 1 1 0 0
SWE_1 2015 14.026 55.169 a_stock 1 0 0 0 0 1 2 18 30 73 2 1 1 0 0
SWE_2 2015 14.382 55.197 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.382 55.197 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_1 2015 14.04 55.133 a_stock 1 0 0 0 0 1 2 17 28 74 2 1 1 0 0
SWE_1 2015 14.04 55.133 a_stock 1 0 0 0 0 1 2 17 29 74 2 1 1 0 0
SWE_2 2015 14.333 55.168 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.333 55.168 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.333 55.168 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_1 2015 14.053 55.096 a_stock 1 0 0 0 0 0 0 20 28 74 2 1 1 0 0
SWE_1 2015 14.053 55.096 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_1 2015 14.053 55.096 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.333 55.133 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.333 55.133 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_1 2015 14.053 55.096 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_1 2015 14.053 55.096 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.333 55.133 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_1 2015 14.053 55.096 a_stock 1 0 0 0 0 0 0 20 29 73 2 1 1 0 0
SWE_2 2015 14.333 55.133 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.333 55.133 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 14.053 55.096 a_stock 1 0 0 0 0 0 0 21 29 73 2 1 1 0 0
SWE_2 2015 14.333 55.133 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 20 28 74 2 1 1 0 0
SWE_2 2015 14.272 55.14 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_1 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.272 55.14 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_1 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.272 55.14 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_1 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 20 28 74 2 1 1 0 0
SWE_2 2015 14.272 55.14 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_1 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_1 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_1 2015 14.019 54.995 a_stock 1 0 0 0 0 0 0 20 28 74 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_1 2015 14.019 54.995 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_1 2015 14.019 54.995 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 14.019 54.995 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 14.018 54.959 a_stock 1 0 0 0 0 0 0 20 28 74 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_1 2015 13.985 54.893 a_stock 1 0 0 0 0 0 0 20 28 74 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_1 2015 13.985 54.893 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_1 2015 13.985 54.893 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_1 2015 13.985 54.893 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 13.971 54.93 a_stock 1 0 0 0 0 0 0 20 28 74 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 13.971 54.93 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 13.971 54.93 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 13.971 54.93 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_1 2015 13.971 54.93 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_1 2015 13.91 54.937 a_stock 1 0 0 0 0 0 0 20 28 74 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_1 2015 13.801 54.915 a_stock 1 0 0 0 0 0 0 20 28 74 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_1 2015 13.801 54.915 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_1 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 20 28 74 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_1 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_1 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.224 55.111 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_1 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 20 29 74 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_1 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 20 28 74 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_1 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 20 29 73 2 1 1 0 0
SWE_1 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 21 29 73 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_1 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 21 30 73 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 29 70 2 1 1 0 0
SWE_1 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 21 30 73 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.114 55.053 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.466 55.327 a_stock 1 0 0 0 0 0 0 20 29 75 0 0 0 0 0
SWE_2 2015 14.466 55.327 a_stock 1 0 0 0 0 0 0 20 29 75 0 0 0 0 0
SWE_2 2015 14.514 55.357 a_stock 1 0 0 0 0 0 1 19 29 75 0 0 0 0 0
SWE_2 2015 14.514 55.357 a_stock 1 0 0 0 0 0 1 19 30 74 0 0 0 0 0
SWE_2 2015 14.514 55.357 a_stock 1 0 0 0 0 0 1 20 30 73 0 0 0 0 0
SWE_2 2015 14.514 55.357 a_stock 1 0 0 0 0 0 1 20 31 72 0 0 0 0 0
SWE_2 2015 14.466 55.327 a_stock 1 0 0 0 0 0 0 20 29 75 0 0 0 0 0
SWE_2 2015 14.404 55.335 a_stock 1 0 0 0 0 0 0 20 29 75 0 0 0 0 0
SWE_2 2015 14.404 55.335 a_stock 1 0 0 0 0 0 0 20 29 75 0 0 0 0 0
SWE_2 2015 14.355 55.306 a_stock 1 0 0 0 0 0 0 20 29 75 0 0 0 0 0
SWE_2 2015 14.355 55.27 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.355 55.27 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.355 55.27 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.355 55.27 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.355 55.27 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.355 55.27 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.355 55.27 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.355 55.27 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 14.355 55.27 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.355 55.27 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.355 55.27 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.259 55.212 a_stock 1 0 0 0 0 1 2 17 27 72 2 1 1 0 0
SWE_2 2015 14.259 55.212 a_stock 1 0 0 0 0 1 2 17 28 72 2 1 1 0 0
SWE_2 2015 14.272 55.175 a_stock 1 0 0 0 0 1 2 17 27 72 2 1 1 0 0
SWE_2 2015 14.272 55.175 a_stock 1 0 0 0 0 1 2 17 28 72 2 1 1 0 0
SWE_2 2015 14.272 55.175 a_stock 1 0 0 0 0 1 2 17 28 72 2 1 1 0 0
SWE_2 2015 14.272 55.14 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.237 55.074 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.176 55.081 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.114 55.089 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.114 55.089 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.114 55.089 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.114 55.089 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.114 55.089 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.114 55.089 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.053 55.096 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.053 55.061 a_stock 1 0 0 0 0 0 0 19 27 72 2 1 1 0 0
SWE_2 2015 14.053 55.061 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.053 55.061 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.053 55.061 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.053 55.061 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.053 55.061 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.053 55.061 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 14.053 55.061 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 14.053 55.061 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 14.053 55.061 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 14.114 55.053 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.114 55.053 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.114 55.053 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.114 55.053 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.114 55.053 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.114 55.053 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.114 55.053 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.066 55.024 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 14.019 54.995 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.019 54.995 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 14.019 54.995 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 14.019 54.995 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 13.958 55.002 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.958 55.002 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.896 54.974 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 13.801 54.915 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.801 54.915 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.801 54.915 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 13.801 54.915 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.801 54.915 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
SWE_2 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 20 28 71 2 1 1 0 0
SWE_2 2015 13.787 54.951 a_stock 1 0 0 0 0 0 0 20 29 71 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 19 28 72 2 1 1 0 0
SWE_2 2015 13.849 54.944 a_stock 1 0 0 0 0 0 0 20 28 72 2 1 1 0 0
