Survey Year ShootLon ShootLat Stock StockId nb_indiv.0 nb_indiv.1 nb_indiv.2 nb_indiv.3 nb_indiv.4 nb_indiv.5 nb_indiv.6 nb_indiv.7 nb_indiv.8 nb_indiv.9 nb_indiv.10 nb_indiv.11 nb_indiv.12 nb_indiv.13
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 42 1 1 64 12 31 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 10 0 0 20 14 38 3 2 1 49 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 41 1 1 63 12 31 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 10 0 0 20 14 38 3 2 1 49 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 40 1 1 62 12 31 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 10 0 0 20 14 38 3 2 1 48 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 40 1 1 61 12 31 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 10 0 0 20 14 38 3 2 1 48 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 39 1 1 60 12 31 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 10 0 0 20 14 38 3 2 1 48 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 38 1 1 59 12 31 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 10 0 0 20 14 38 3 2 1 48 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 38 1 1 58 12 31 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 10 0 0 20 15 38 3 2 1 48 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 37 1 1 57 12 31 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 10 0 0 20 15 38 3 2 1 48 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 11 0 0 17 12 31 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 10 0 0 20 15 38 3 2 1 48 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 11 0 0 16 12 31 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 9 0 0 20 15 38 3 2 1 48 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 11 0 0 16 12 31 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 9 0 0 20 15 38 3 2 1 48 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 11 0 0 16 12 32 3 1 1 55 0
SWE_2 2015 13.5 55.124 a_stock 1 0 0 0 11 0 0 16 12 32 3 1 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 9 0 0 20 15 38 3 2 1 48 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 9 0 0 20 15 38 3 2 1 48 0
SWE_2 2015 13.467 55.058 a_stock 1 0 0 0 8 0 0 19 15 40 3 2 2 42 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 9 0 0 20 15 38 3 2 1 48 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 9 0 0 20 15 38 3 2 1 48 0
SWE_2 2015 13.467 55.058 a_stock 1 0 0 0 8 0 0 19 15 40 3 2 2 42 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 9 0 0 20 15 38 3 2 1 48 0
SWE_2 2015 13.467 55.058 a_stock 1 0 0 0 8 0 0 19 15 40 3 2 2 42 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 9 0 0 19 15 38 3 2 1 48 0
SWE_2 2015 13.467 55.058 a_stock 1 0 0 0 8 0 0 19 15 40 3 2 2 42 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 9 0 0 19 15 38 3 2 1 48 0
SWE_2 2015 13.467 55.058 a_stock 1 0 0 0 8 0 0 19 15 40 3 2 2 41 0
SWE_1 2015 13.501 55.16 a_stock 1 0 0 0 68 0 1 48 5 13 1 1 1 87 0
SWE_2 2015 13.42 54.993 a_stock 1 0 0 0 31 0 1 74 13 34 4 2 2 48 0
SWE_1 2015 13.501 55.16 a_stock 1 0 0 0 34 0 1 74 11 29 3 2 1 61 0
SWE_1 2015 13.501 55.16 a_stock 1 0 0 0 34 0 1 73 11 29 3 2 1 61 0
SWE_1 2015 13.501 55.16 a_stock 1 0 0 0 33 0 1 73 11 29 3 2 1 61 0
SWE_2 2015 13.359 55 a_stock 1 0 0 0 34 0 1 76 12 32 4 2 2 52 0
SWE_1 2015 13.501 55.16 a_stock 1 0 0 0 33 0 1 72 11 29 3 2 1 61 0
SWE_1 2015 13.501 55.16 a_stock 1 0 0 0 33 0 1 72 11 29 3 2 1 61 0
SWE_2 2015 13.312 54.97 a_stock 1 0 0 0 38 0 1 79 11 30 3 2 1 56 0
SWE_2 2015 13.312 54.97 a_stock 1 0 0 0 37 0 1 76 11 30 3 2 1 56 0
SWE_1 2015 13.501 55.16 a_stock 1 0 0 0 33 0 1 71 11 29 3 2 1 61 0
SWE_1 2015 13.501 55.16 a_stock 1 0 0 0 32 0 1 71 11 29 3 2 1 60 0
SWE_2 2015 13.312 54.97 a_stock 1 0 0 0 36 0 1 74 11 30 3 2 1 56 0
SWE_1 2015 13.501 55.16 a_stock 1 0 0 0 32 0 1 70 11 29 3 2 1 60 0
SWE_2 2015 13.312 54.97 a_stock 1 0 0 0 35 0 1 71 12 30 3 2 1 56 0
SWE_2 2015 13.312 54.97 a_stock 1 0 0 0 34 0 1 69 12 30 3 2 1 56 0
SWE_1 2015 13.501 55.16 a_stock 1 0 0 0 32 0 1 70 11 29 3 2 1 60 0
SWE_1 2015 13.501 55.16 a_stock 1 0 0 0 32 0 1 69 11 29 3 2 1 60 0
SWE_2 2015 13.312 54.97 a_stock 1 0 0 0 32 0 1 67 12 30 3 2 1 56 0
SWE_2 2015 13.312 54.97 a_stock 1 0 0 0 31 0 1 65 12 30 3 2 1 56 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 24 0 0 69 9 24 3 2 1 68 0
SWE_2 2015 13.312 54.97 a_stock 1 0 0 0 9 0 0 19 12 30 3 2 1 55 0
SWE_2 2015 13.312 54.97 a_stock 1 0 0 0 9 0 0 18 12 30 3 2 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 24 0 0 68 9 24 3 2 1 68 0
SWE_2 2015 13.312 54.97 a_stock 1 0 0 0 9 0 0 18 12 30 3 2 1 55 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 23 0 0 68 9 24 3 2 1 68 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 23 0 0 68 9 24 3 2 1 68 0
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 72 0 2 102 8 20 2 1 1 75 0
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 71 0 2 101 8 20 2 1 1 75 0
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 70 0 2 99 8 20 2 1 1 75 0
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 69 0 2 97 8 20 2 1 1 75 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 23 0 0 68 9 24 3 2 1 68 0
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 23 0 0 68 9 24 3 2 1 68 0
SWE_2 2015 14.846 55.491 a_stock 1 0 0 0 0 8 16 11 3 8 48 26 12 0 7
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 52 0 3 127 9 23 3 2 2 69 0
SWE_2 2015 14.846 55.491 a_stock 1 0 0 0 0 8 16 11 3 8 48 26 12 0 7
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 52 0 3 126 9 23 3 2 2 69 0
SWE_2 2015 14.846 55.491 a_stock 1 0 0 0 0 8 16 11 3 8 48 26 12 0 7
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 51 0 3 125 9 23 3 2 2 69 0
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 51 0 3 124 9 23 3 2 2 69 0
SWE_2 2015 14.797 55.462 a_stock 1 0 0 0 0 8 16 12 3 8 48 25 12 0 7
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 50 0 2 123 9 23 3 2 2 69 0
SWE_2 2015 14.797 55.462 a_stock 1 0 0 0 0 8 16 12 3 8 48 25 12 0 7
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 50 0 2 122 9 23 3 2 2 69 0
SWE_2 2015 14.797 55.462 a_stock 1 0 0 0 0 8 16 12 3 8 48 25 12 0 7
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 50 0 2 121 9 23 3 2 2 69 0
SWE_2 2015 14.797 55.462 a_stock 1 0 0 0 0 8 16 12 3 8 48 25 12 0 7
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 49 0 2 120 9 23 3 2 2 69 0
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 49 0 2 119 9 23 3 2 2 69 0
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_1 2015 13.425 55.203 a_stock 1 0 0 0 48 0 2 118 9 23 3 2 2 69 0
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_1 2015 13.439 55.166 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 11 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 10 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 10 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 10 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 10 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 10 3 7 49 26 12 0 7
SWE_2 2015 14.797 55.427 a_stock 1 0 0 0 0 8 16 10 3 7 49 26 12 0 7
SWE_2 2015 14.81 55.391 a_stock 1 0 0 0 0 8 16 10 3 7 49 26 12 0 7
SWE_2 2015 14.81 55.391 a_stock 1 0 0 0 0 8 16 10 3 7 49 26 12 0 7
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 16 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 16 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 16 7 2 4 51 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 4 50 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 16 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 16 7 2 4 51 27 12 0 8
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 3 51 26 12 0 10
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 3 51 26 12 0 10
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 3 51 26 12 0 10
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 4 51 26 12 0 10
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 4 51 26 12 0 10
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 4 51 26 12 0 10
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 4 51 26 12 0 10
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 12 0 8
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 4 51 26 12 0 10
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 3 51 26 12 0 10
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 3 51 26 12 0 10
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 3 51 26 12 0 10
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 3 51 26 12 0 10
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 3 51 26 12 0 10
SWE_2 2015 14.686 55.406 a_stock 1 0 0 0 0 9 18 6 1 3 51 26 12 0 10
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 13 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 13 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 13 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 13 0 8
SWE_2 2015 14.748 55.398 a_stock 1 0 0 0 0 8 15 7 2 4 51 27 13 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_2 2015 14.699 55.369 a_stock 1 0 0 0 0 8 15 8 2 5 50 27 12 0 8
SWE_1 2015 12.076 57.022 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.076 57.022 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.093 56.986 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.093 56.986 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.093 56.951 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.093 56.951 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.062 56.884 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.062 56.884 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.062 56.884 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.062 56.884 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.062 56.884 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.062 56.884 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.062 56.884 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.062 56.884 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.014 56.854 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.014 56.854 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.014 56.854 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.014 56.854 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_1 2015 12.014 56.819 a_stock 1 0 0 0 5 0 0 22 11 30 4 3 1 57 0
SWE_2 2015 14.796 55.673 a_stock 1 0 0 0 0 2 5 7 5 13 45 24 12 0 4
SWE_1 2015 12.014 56.819 a_stock 1 0 0 0 2 0 0 15 8 23 6 4 2 64 0
SWE_2 2015 14.796 55.673 a_stock 1 0 0 0 0 2 5 7 5 13 45 24 12 0 4
SWE_2 2015 14.796 55.673 a_stock 1 0 0 0 0 2 5 7 5 13 45 24 12 0 4
SWE_2 2015 14.796 55.673 a_stock 1 0 0 0 0 2 5 7 5 13 45 24 12 0 4
SWE_1 2015 11.984 56.753 a_stock 1 0 0 0 2 0 0 15 8 23 6 4 2 64 0
SWE_2 2015 14.796 55.673 a_stock 1 0 0 0 0 2 5 7 5 13 45 24 12 0 4
SWE_1 2015 11.984 56.753 a_stock 1 0 0 0 2 0 0 15 9 23 6 4 1 62 0
SWE_2 2015 14.796 55.673 a_stock 1 0 0 0 0 2 5 7 5 13 45 24 12 0 4
SWE_1 2015 11.984 56.753 a_stock 1 0 0 0 2 0 0 15 12 24 6 4 1 60 0
SWE_2 2015 14.796 55.673 a_stock 1 0 0 0 0 2 5 7 5 13 45 24 12 0 4
SWE_2 2015 14.796 55.673 a_stock 1 0 0 0 0 2 5 7 5 13 45 24 12 0 4
SWE_1 2015 11.919 56.724 a_stock 1 0 0 0 2 0 0 15 8 23 6 4 2 64 0
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_2 2015 14.809 55.636 a_stock 1 0 0 0 0 8 16 11 3 8 48 25 12 0 7
SWE_1 2015 11.713 56.639 a_stock 1 0 0 0 1 0 0 13 7 20 8 6 2 63 0
SWE_1 2015 11.713 56.639 a_stock 1 0 0 0 1 0 0 14 10 21 8 5 2 60 0
SWE_2 2015 14.821 55.6 a_stock 1 0 0 0 0 7 15 11 3 8 48 25 12 0 7
SWE_2 2015 14.821 55.6 a_stock 1 0 0 0 0 7 15 11 3 8 48 25 12 0 7
SWE_1 2015 11.713 56.639 a_stock 1 0 0 0 1 0 0 11 10 14 4 3 1 29 0
SWE_2 2015 14.821 55.6 a_stock 1 0 0 0 0 8 15 11 3 8 48 25 12 0 7
SWE_2 2015 14.821 55.6 a_stock 1 0 0 0 0 8 15 11 3 8 48 25 12 0 7
SWE_1 2015 11.777 56.633 a_stock 1 0 0 0 1 0 0 14 8 22 8 5 2 62 0
SWE_2 2015 14.821 55.6 a_stock 1 0 0 0 0 8 15 11 3 8 48 25 12 0 7
SWE_1 2015 11.777 56.633 a_stock 1 0 0 0 1 0 0 14 9 22 7 5 2 61 0
SWE_1 2015 11.777 56.633 a_stock 1 0 0 0 1 0 0 15 11 23 7 5 2 58 0
SWE_2 2015 14.821 55.6 a_stock 1 0 0 0 0 8 15 11 3 8 48 25 12 0 7
SWE_2 2015 14.821 55.6 a_stock 1 0 0 0 0 8 15 11 3 8 48 25 12 0 7
SWE_1 2015 11.777 56.633 a_stock 1 0 0 0 2 0 0 18 16 25 7 5 2 54 0
SWE_2 2015 14.759 55.607 a_stock 1 0 0 0 0 7 15 11 3 8 48 25 12 0 7
SWE_2 2015 14.759 55.607 a_stock 1 0 0 0 0 7 15 11 3 8 48 25 12 0 7
SWE_1 2015 11.649 56.645 a_stock 1 0 0 0 1 0 0 13 7 20 8 6 2 63 0
SWE_2 2015 14.759 55.607 a_stock 1 0 0 0 0 7 15 11 3 8 48 25 12 0 7
SWE_1 2015 11.649 56.645 a_stock 1 0 0 0 1 0 0 14 10 21 8 5 2 60 0
SWE_2 2015 14.759 55.572 a_stock 1 0 0 0 0 8 16 12 4 9 48 25 12 0 6
SWE_1 2015 11.602 56.58 a_stock 1 0 0 0 0 0 0 4 2 7 3 2 1 22 0
SWE_1 2015 11.602 56.58 a_stock 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0
SWE_2 2015 14.71 55.543 a_stock 1 0 0 0 0 3 6 5 5 13 45 23 11 0 6
SWE_1 2015 11.602 56.58 a_stock 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
SWE_2 2015 14.71 55.543 a_stock 1 0 0 0 0 3 6 5 5 13 45 23 11 0 6
SWE_2 2015 14.661 55.514 a_stock 1 0 0 0 0 2 4 6 10 26 35 18 9 0 5
SWE_2 2015 14.661 55.514 a_stock 1 0 0 0 0 2 4 6 10 26 35 18 9 0 5
SWE_2 2015 14.674 55.477 a_stock 1 0 0 0 0 8 17 13 4 10 46 24 12 0 7
SWE_2 2015 14.674 55.477 a_stock 1 0 0 0 0 8 17 13 4 10 46 24 12 0 7
SWE_1 2015 11.666 56.574 a_stock 1 0 0 0 1 0 0 13 7 19 9 6 2 64 0
SWE_2 2015 14.674 55.477 a_stock 1 0 0 0 0 8 17 13 4 10 46 24 12 0 7
