idx_node avai
3152 0 
3152 0 
3152 0.000485550 
3152 0.000089438 
3152 0.001229869 
3152 0.002189922 
3152 0.002629203 
3152 0.002580094 
3152 0.002690162 
3152 0.003641672 
3152 0.003652904 
3152 0.003228906 
3152 0 
3152 0 
3153 0 
3153 0 
3153 0.000493296 
3153 0.000090865 
3153 0.001249490 
3153 0.002224860 
3153 0.002671149 
3153 0.002621257 
3153 0.002733081 
3153 0.003699771 
3153 0.003711182 
3153 0.003280420 
3153 0 
3153 0 
3154 0 
3154 0 
3154 0.000496429 
3154 0.000091442 
3154 0.001257424 
3154 0.002238988 
3154 0.002688112 
3154 0.002637902 
3154 0.002750436 
3154 0.003723265 
3154 0.003734749 
3154 0.003301251 
3154 0 
3154 0 
3155 0 
3155 0 
3155 0.000494607 
3155 0.000091107 
3155 0.001252810 
3155 0.002230773 
3155 0.002678248 
3155 0.002628223 
3155 0.002740344 
3155 0.003709603 
3155 0.003721045 
3155 0.003289138 
3155 0 
3155 0 
3156 0 
3156 0 
3156 0.000488091 
3156 0.000089906 
3156 0.001236304 
3156 0.002201381 
3156 0.002642961 
3156 0.002593595 
3156 0.002704239 
3156 0.003660728 
3156 0.003672019 
3156 0.003245802 
3156 0 
3156 0 
3240 0 
3240 0 
3240 0.000481774 
3240 0.000088743 
3240 0.001220305 
3240 0.002172894 
3240 0.002608759 
3240 0.002560032 
3240 0.002669244 
3240 0.003613355 
3240 0.003624499 
3240 0.003203799 
3240 0 
3240 0 
3241 0 
3241 0 
3241 0.000500099 
3241 0.000092118 
3241 0.001266721 
3241 0.002255541 
3241 0.002707985 
3241 0.002657405 
3241 0.002770771 
3241 0.003750792 
3241 0.003762360 
3241 0.003325658 
3241 0 
3241 0 
3242 0 
3242 0 
3242 0.000516165 
3242 0.000095078 
3242 0.001307416 
3242 0.002328004 
3242 0.002794984 
3242 0.002742778 
3242 0.002859786 
3242 0.003871292 
3242 0.003883232 
3242 0.003432500 
3242 0 
3242 0 
3243 0 
3243 0 
3243 0.000527988 
3243 0.000097256 
3243 0.001337363 
3243 0.002381327 
3243 0.002859003 
3243 0.002805602 
3243 0.002925290 
