1 0 0 0 0 0 0 0 0 0 0
0.997929 0.002071 0 0 0 0 0 0 0 0 0
0.5044759 0.4955241 0 0 0 0 0 0 0 0 0
0.00111 0.9980137 0.0008763 0 0 0 0 0 0 0 0
0 0.7599805 0.2400195 0 0 0 0 0 0 0 0
0 0.0513253 0.9465403 0.0021344 0 0 0 0 0 0 0
0 0 0.6933405 0.3066595 0 0 0 0 0 0 0
0 0 0.0394705 0.9303367 0.0301928 0 0 0 0 0 0
0 0 0 0.3440433 0.6531796 0.0027771 0 0 0 0 0
0 0 0 0.0016599 0.6148715 0.3827001 0.0007685 0 0 0 0
0 0 0 0 0.0171688 0.6837143 0.2983377 0.0007792 0 0 0
0 0 0 0 0 0.0244489 0.596486 0.3738047 0.0052604 0 0
0 0 0 0 0 0 0.0073138 0.3406776 0.4963659 0.1556427 0
0 0 0 0 0 0 0 0.0003524 0.1927289 0.8069186 0
