0.379875 0 0 0 0 0 0 0 0 0 0
0.308925 0 0 0 0 0 0 0 0 0 0
0.27795 0.037575 0 0 0 0 0 0 0 0 0
0.03325 0.302225 0 0 0 0 0 0 0 0 0
0 0.357525 0.0015 0 0 0 0 0 0 0 0
0 0.2748 0.108325 0 0 0 0 0 0 0 0
0 0.027875 0.384125 0.000325 0 0 0 0 0 0 0
0 0 0.394925 0.0499 0 0 0 0 0 0 0
0 0 0.110125 0.371275 0.000575 0 0 0 0 0 0
0 0 0.001 0.461575 0.068125 0 0 0 0 0 0
0 0 0 0.116175 0.464775 0.00365 0 0 0 0 0
0 0 0 0.00075 0.430925 0.222575 0.000175 0 0 0 0
0 0 0 0 0.035575 0.6209 0.08585 0.000025 0 0 0
0 0 0 0 0.000025 0.152875 0.913975 0.999975 1 1 0
