stock  init_proprecru_per_szgroup
0 0
0 0
0 0
0 0
0 0.01225
0 0.27165
0 0.461
0 0.2488
0 0.006275
0 0.000025
0 0
0 0
0 0
0 0
1 0
1 0
1 0.0374
1 0.29975
1 0.3577
1 0.277475
1 0.02765
1 0.000025
1 0
1 0
1 0
1 0
1 0
1 0
