stock  init_pops_per_szgroup
0 0
0 0
0 0
0 0
0 3117.454
0 69131.12
0 118793.8
0 107345.3
0 92570.47
0 72856.14
0 54975.06
0 32474.88
0 20672.09
0 25907.76
1 1003.158
1 821.3675
1 1159.923
1 3470.627
1 4054.836
1 4583.29
1 5580.82
1 5983.082
1 5832.284
1 5461.493
1 2075.284
1 796.5956
1 431.0723
1 264.1673
