1 0 0 0 0 0 0 0 0 0 0
0.9998462 0.0001538 0 0 0 0 0 0 0 0 0
0.7443581 0.2556419 0 0 0 0 0 0 0 0 0
0.0216271 0.9783729 0 0 0 0 0 0 0 0 0
0 0.9692828 0.0307172 0 0 0 0 0 0 0 0
0 0.3698312 0.6301688 0 0 0 0 0 0 0 0
0 0.0030759 0.9779381 0.018986 0 0 0 0 0 0 0
0 0 0.4822874 0.5175188 0.0001938 0 0 0 0 0 0
0 0 0.0109669 0.9326692 0.0563639 0 0 0 0 0 0
0 0 0.000039 0.2948588 0.7017866 0.0033156 0 0 0 0 0
0 0 0 0.0019914 0.6707639 0.326867 0.0003777 0 0 0 0
0 0 0 0 0.0349509 0.7969051 0.1679661 0.0001779 0 0 0
0 0 0 0 0 0.0879327 0.7600561 0.1516858 0.0003254 0 0
0 0 0 0 0 0 0.0335768 0.2878715 0.3392207 0.339331 0
