stock  init_weight_per_szgroup
0 0.00009375
0 0.00253125
0 0.01171875
0 0.03215625
0 0.06834375
0 0.1247812
0 0.2059688
0 0.3164062
0 0.4605938
0 0.6430313
0 0.8682188
0 1.140656
0 1.464844
0 1.845281
1 0.000109375
1 0.002953125
1 0.01367188
1 0.03751562
1 0.07973437
1 0.1455781
1 0.2402969
1 0.3691406
1 0.5373594
1 0.7502031
1 1.012922
1 1.330766
1 1.708984
1 2.152828
